link,lat,lon
https://www.pisos.com/comprar/chalet_unifamiliar-villalbilla_centro_urbano-51761494757_995907/,40.4304711,-3.2924094
https://www.pisos.com/comprar/duplex-las_aguilas28044-50073097832_100500/,40.377671,-3.7731945
https://www.pisos.com/comprar/piso-justicia_chueca28004-40833828339_102100/,40.4262786,-3.6966628
https://www.pisos.com/comprar/piso-zona_noreste-51684643307_100200/,40.460330908,-3.467629184
https://www.pisos.com/comprar/chalet_unifamiliar-galapagar_la_navata28420-52565592839_510081/,40.594342,-3.9873995
https://www.pisos.com/comprar/piso-guindalera28028-52515003873_109300/,40.4323858,-3.6720783
https://www.pisos.com/comprar/chalet_adosado-getafe_sector_iii28905-50884798348_514205/,40.2964071,-3.7554914
https://www.pisos.com/comprar/chalet-somosaguas_humera_los_angeles28223-44229835716_108900/,40.427821,-3.7837836
https://www.pisos.com/comprar/chalet-zona_calle_la_canaleja-52513366657_109300/,40.5677752,-4.0033854
https://www.pisos.com/comprar/casa_pareada-rivas_vaciamadrid_centro28521-51743533875_100200/,40.3527497,-3.5169988
https://www.pisos.com/comprar/piso-gaztambide28015-52569224082_100500/,40.4316583,-3.7147114
https://www.pisos.com/comprar/chalet_adosado-moncloa_aravaca_aravaca28023-52509824724_529596/,40.44645,-3.7879798
https://www.pisos.com/comprar/piso-coslada_casco_antiguo28821-52549274330_100200/,40.4230919,-3.5657048
https://www.pisos.com/comprar/piso-centro_palacio28005-52572724779_100200/,40.410956,-3.7179217
https://www.pisos.com/comprar/chalet-miraflores_de_la_sierra_centro_urbano-5229582897_109700/,40.7645,-3.7480587
https://www.pisos.com/comprar/piso-latina_aluche28044-53367130868_105700/,40.3812453,-3.7703492
https://www.pisos.com/comprar/chalet-san_blas_simancas28037-4923791920_109700/,40.4391255,-3.6151686
https://www.pisos.com/comprar/piso-justicia_chueca28004-52559115758_511891/,40.4250336,-3.7003128
https://www.pisos.com/comprar/duplex-valdeavero_centro_urbano-51684772831_995907/,40.631359522,-3.331722975
https://www.pisos.com/comprar/piso-timon28042-51703939450_100500/,40.4706628,-3.5818196
https://www.pisos.com/comprar/chalet-sector_b28660-5410091970_109700/,40.416693,-3.9135016
https://www.pisos.com/comprar/piso-apostol_santiago-52571748416_104700/,40.47595758,-3.659558817
https://www.pisos.com/comprar/piso-bellas_vistas28020-51701601876_102100/,40.4497996,-3.7071548
https://www.pisos.com/comprar/piso-loranca_nuevo_versalles_parque_miraflores-51690829398_513816/,40.31401271446982,-3.836686612168794
https://www.pisos.com/comprar/piso-puerta_de_madrid_el_juncal28802-51765606228_271200/,40.4775032,-3.3748144
https://www.pisos.com/comprar/piso-pueblo28223-39190991125_101800/,40.4321442,-3.8179764
https://www.pisos.com/comprar/piso-los_berrocales28031-5253582725_109700/,40.3751961,-3.5801818
https://www.pisos.com/comprar/apartamento-carlos_ruiz-50045532277_992271/,40.6309298,-4.0131883
https://www.pisos.com/comprar/piso-carlos_ruiz-51709590662_101000/,,
https://www.pisos.com/comprar/chalet-getafe_sector_iii28905-52539087436_100500/,40.285999202,-3.755902727
https://www.pisos.com/comprar/piso-la_finca-49241217386_280500/,40.4166823,-3.7938237
https://www.pisos.com/comprar/piso-rios_rosas28003-51746992842_100200/,40.4404727,-3.6993054
https://www.pisos.com/comprar/casa-moraleja_de_enmedio_centro_urbano-49262242408_305300/,40.261468,-3.8608647
https://www.pisos.com/comprar/chalet-el_val_barrio-5129142604_109700/,40.4971775,-3.3518277
https://www.pisos.com/comprar/chalet-piovera28043-52590409675_109300/,40.4544714,-3.6372803
https://www.pisos.com/comprar/piso-chamberi_almagro28010-50033932475_101800/,40.4271597,-3.692352
https://www.pisos.com/comprar/atico-universidad_malasana28004-52567219127_101800/,40.4293185,-3.7053039
https://www.pisos.com/comprar/duplex-justicia_chueca28004-53338364844_527800/,40.4205955,-3.7007767
https://www.pisos.com/comprar/casa-nuevo_aranjuez_ciudad_de_las_artes_el_mirador-38342847084_518232/,40.0297329,-3.5914543
https://www.pisos.com/comprar/casa_adosada-parque_de_boadilla28660-51732285492_100500/,40.427242991,-3.916582774
https://www.pisos.com/comprar/casa_adosada-navalcarnero_centro_urbano-3811730194_109700/,40.2949427,-4.0134789
https://www.pisos.com/comprar/chalet-el_olivar_de_mirabal28669-35090165336_102100/,40.422585886,-3.900290954
https://www.pisos.com/comprar/piso-avanzada_la_cueva28944-52588747306_100500/,40.285766923,-3.791480027
https://www.pisos.com/comprar/piso-chamberi_arapiles28015-52550363608_101800/,40.4337192,-3.7061525
https://www.pisos.com/comprar/chalet_adosado-hispanoamerica_las_comunidades-46757858302_527885/,40.1875714,-3.6908194
https://www.pisos.com/comprar/piso-arganzuela_delicias-50922673953_100500/,40.3952937,-3.6943594
https://www.pisos.com/comprar/piso-moraleja_de_enmedio_centro_urbano-51696990031_305300/,40.259641511,-3.860736992
https://www.pisos.com/comprar/chalet-el_burgo_el_abajon28231-51714983561_102100/,40.4888404,-3.8862246
https://www.pisos.com/comprar/piso-casa_de_campo28008-52517475587_100200/,40.425249,-3.728814
https://www.pisos.com/comprar/piso-ciudad_lineal_san_pascual28027-53353454075_100200/,40.4435857,-3.6500055
https://www.pisos.com/comprar/loft-berruguete28039-49213830944_101800/,40.458638,-3.7095201
https://www.pisos.com/comprar/chalet-moncloa_aravaca_aravaca28023-4747807608_109700/,40.461404,-3.7837723
https://www.pisos.com/comprar/piso-justicia_chueca28004-52540983713_517902/,40.425076,-3.6961976
https://www.pisos.com/comprar/piso-rejas28022-53411254310_104700/,40.4439212,-3.5880239
https://www.pisos.com/comprar/piso-moncloa_aravaca_arguelles28008-52598065537_101800/,40.4211307,-3.7168047
https://www.pisos.com/comprar/chalet-moncloa_aravaca_el_plantio-50094862398_100500/,40.4707207,-3.8102254
https://www.pisos.com/comprar/atico-chamartin_prosperidad28002-50070541726_101800/,40.4415852,-3.6703587
https://www.pisos.com/comprar/piso-bellas_vistas28020-51740877333_102100/,40.4537277,-3.7031762
https://www.pisos.com/comprar/chalet-mirasierra_arroyo_del_fresno28034-3860362029_109700/,40.4867325,-3.712855
